"","state","contest_date","name","date","market_close","market_volume","poll_estimate","poll_trend_adjusted"
"8984","Michigan",2020-03-10,"Amy Klobuchar",2020-02-09,0.02,116,0.01013597,0.0267
"8985","Michigan",2020-03-10,"Andrew Yang",2020-02-09,0.01,626,0.0161318,0.0305
"8986","Michigan",2020-03-10,"Pete Buttigieg",2020-02-09,0.1,249,0.06287179,0.0797
"8987","Michigan",2020-03-10,"Tulsi Gabbard",2020-02-09,0.01,0,0.006636069,0.0177
"8988","Michigan",2020-03-10,"Michael Bloomberg",2020-02-09,0.2,889,0.08614097,0.1306
"8989","Michigan",2020-03-10,"Joe Biden",2020-02-10,0.13,526,0.2953216,0.2323
"8990","Michigan",2020-03-10,"Bernie Sanders",2020-02-10,0.62,91,0.1821957,0.2356
"8991","Michigan",2020-03-10,"Elizabeth Warren",2020-02-10,0.02,13,0.1807952,0.1305
"8992","Michigan",2020-03-10,"Amy Klobuchar",2020-02-10,0.02,87,0.01014739,0.0264
"8993","Michigan",2020-03-10,"Andrew Yang",2020-02-10,0.01,58,0.01589164,0.0271
"8994","Michigan",2020-03-10,"Pete Buttigieg",2020-02-10,0.07,59,0.06282303,0.0849
"8995","Michigan",2020-03-10,"Tulsi Gabbard",2020-02-10,0.01,0,0.006644666,0.0092
"8996","Michigan",2020-03-10,"Michael Bloomberg",2020-02-10,0.17,164,0.08619135,0.1469
"8997","Michigan",2020-03-10,"Joe Biden",2020-02-11,0.07,42,0.2951857,0.2224
"8998","Michigan",2020-03-10,"Bernie Sanders",2020-02-11,0.66,300,0.1822725,0.2418
"8999","Michigan",2020-03-10,"Elizabeth Warren",2020-02-11,0.02,2308,0.1807928,0.1304
"9000","Michigan",2020-03-10,"Amy Klobuchar",2020-02-11,0.05,3231,0.01018037,0.0288
"9001","Michigan",2020-03-10,"Andrew Yang",2020-02-11,0.01,251,0.01589758,0.0256
"9002","Michigan",2020-03-10,"Pete Buttigieg",2020-02-11,0.08,337,0.06288758,0.09
"9003","Michigan",2020-03-10,"Tulsi Gabbard",2020-02-11,0.01,0,0.00664092,0.0081
"9004","Michigan",2020-03-10,"Michael Bloomberg",2020-02-11,0.2,2686,0.08620103,0.1457
"9005","Michigan",2020-03-10,"Joe Biden",2020-02-12,0.05,401,0.2951944,0.2194
"9006","Michigan",2020-03-10,"Bernie Sanders",2020-02-12,0.64,651,0.1822976,0.2369
"9007","Michigan",2020-03-10,"Elizabeth Warren",2020-02-12,0.02,1785,0.1807916,0.127
"9008","Michigan",2020-03-10,"Amy Klobuchar",2020-02-12,0.05,836,0.01018026,0.0318
"9009","Michigan",2020-03-10,"Pete Buttigieg",2020-02-12,0.12,546,0.06288401,0.0903
"9010","Michigan",2020-03-10,"Tulsi Gabbard",2020-02-12,0.01,0,0.006643918,0.011
"9011","Michigan",2020-03-10,"Michael Bloomberg",2020-02-12,0.26,878,0.08614516,0.1486
"9012","Michigan",2020-03-10,"Joe Biden",2020-02-13,0.04,368,0.295283,0.1919
"9013","Michigan",2020-03-10,"Bernie Sanders",2020-02-13,0.6,1169,0.1822754,0.2483
"9014","Michigan",2020-03-10,"Elizabeth Warren",2020-02-13,0.01,997,0.180641,0.1139
"9015","Michigan",2020-03-10,"Amy Klobuchar",2020-02-13,0.05,849,0.01018737,0.0345
"9016","Michigan",2020-03-10,"Pete Buttigieg",2020-02-13,0.12,341,0.0628607,0.105
"9017","Michigan",2020-03-10,"Tulsi Gabbard",2020-02-13,0.01,1,0.006658871,0.0106
"9018","Michigan",2020-03-10,"Michael Bloomberg",2020-02-13,0.31,2492,0.08600464,0.1757
"9019","Michigan",2020-03-10,"Joe Biden",2020-02-14,0.13,724,0.2950601,0.192
"9020","Michigan",2020-03-10,"Bernie Sanders",2020-02-14,0.57,1913,0.1823307,0.2482
"9021","Michigan",2020-03-10,"Elizabeth Warren",2020-02-14,0.01,606,0.1804603,0.1139
"9022","Michigan",2020-03-10,"Amy Klobuchar",2020-02-14,0.05,436,0.01027204,0.0346
"9023","Michigan",2020-03-10,"Pete Buttigieg",2020-02-14,0.06,1816,0.06292609,0.105
"9024","Michigan",2020-03-10,"Tulsi Gabbard",2020-02-14,0.01,0,0.006637217,0.0106
"9025","Michigan",2020-03-10,"Michael Bloomberg",2020-02-14,0.29,709,0.08606539,0.1758
"9026","Michigan",2020-03-10,"Joe Biden",2020-02-15,0.08,198,0.2950601,0.192
"9027","Michigan",2020-03-10,"Bernie Sanders",2020-02-15,0.61,407,0.1823307,0.2482
"9028","Michigan",2020-03-10,"Elizabeth Warren",2020-02-15,0.01,126,0.1804603,0.1139
"9029","Michigan",2020-03-10,"Amy Klobuchar",2020-02-15,0.04,148,0.01027204,0.0346
"9030","Michigan",2020-03-10,"Pete Buttigieg",2020-02-15,0.07,255,0.06292609,0.105
"9031","Michigan",2020-03-10,"Tulsi Gabbard",2020-02-15,0.01,0,0.006637217,0.0106
"9032","Michigan",2020-03-10,"Michael Bloomberg",2020-02-15,0.26,398,0.08606539,0.1758
"9033","Michigan",2020-03-10,"Joe Biden",2020-02-16,0.09,54,0.2950601,0.192
"9034","Michigan",2020-03-10,"Bernie Sanders",2020-02-16,0.62,404,0.1823307,0.2482
"9035","Michigan",2020-03-10,"Elizabeth Warren",2020-02-16,0.01,25,0.1804603,0.1139
"9036","Michigan",2020-03-10,"Amy Klobuchar",2020-02-16,0.04,185,0.01027204,0.0346
"9037","Michigan",2020-03-10,"Pete Buttigieg",2020-02-16,0.08,136,0.06292609,0.105
"9038","Michigan",2020-03-10,"Tulsi Gabbard",2020-02-16,0.01,0,0.006637217,0.0106
"9039","Michigan",2020-03-10,"Michael Bloomberg",2020-02-16,0.21,564,0.08606539,0.1758
"9040","Michigan",2020-03-10,"Joe Biden",2020-02-17,0.1,34,0.2950031,0.1907
"9041","Michigan",2020-03-10,"Bernie Sanders",2020-02-17,0.68,598,0.1822052,0.2484
"9042","Michigan",2020-03-10,"Elizabeth Warren",2020-02-17,0.02,1240,0.1803286,0.111
"9043","Michigan",2020-03-10,"Amy Klobuchar",2020-02-17,0.04,3,0.01028041,0.0354
"9044","Michigan",2020-03-10,"Pete Buttigieg",2020-02-17,0.08,11,0.06310105,0.1025
"9045","Michigan",2020-03-10,"Tulsi Gabbard",2020-02-17,0.01,0,0.00655347,0.0149
"9046","Michigan",2020-03-10,"Michael Bloomberg",2020-02-17,0.17,1589,0.08607512,0.184
"9047","Michigan",2020-03-10,"Joe Biden",2020-02-18,0.06,35,0.2938155,0.1858
"9048","Michigan",2020-03-10,"Bernie Sanders",2020-02-18,0.71,964,0.1829549,0.2755
"9049","Michigan",2020-03-10,"Elizabeth Warren",2020-02-18,0.02,603,0.1800697,0.1122
"9050","Michigan",2020-03-10,"Amy Klobuchar",2020-02-18,0.03,188,0.0103598,0.0418
"9051","Michigan",2020-03-10,"Pete Buttigieg",2020-02-18,0.06,306,0.06344254,0.1026
"9052","Michigan",2020-03-10,"Tulsi Gabbard",2020-02-18,0.01,0,0.006272427,0.013
"9053","Michigan",2020-03-10,"Michael Bloomberg",2020-02-18,0.19,816,0.08620927,0.181
"9054","Michigan",2020-03-10,"Joe Biden",2020-02-19,0.09,346,0.2937141,0.186
"9055","Michigan",2020-03-10,"Bernie Sanders",2020-02-19,0.71,337,0.1831496,0.2757
"9056","Michigan",2020-03-10,"Elizabeth Warren",2020-02-19,0.01,155,0.1802134,0.1166
"9057","Michigan",2020-03-10,"Amy Klobuchar",2020-02-19,0.03,155,0.01041331,0.0446
"9058","Michigan",2020-03-10,"Pete Buttigieg",2020-02-19,0.07,1689,0.06342833,0.1028
"9059","Michigan",2020-03-10,"Tulsi Gabbard",2020-02-19,0.01,0,0.006252841,0.0111
"9060","Michigan",2020-03-10,"Michael Bloomberg",2020-02-19,0.09,1245,0.08618921,0.1799
"9061","Michigan",2020-03-10,"Joe Biden",2020-02-20,0.1,913,0.2934208,0.1858
"9062","Michigan",2020-03-10,"Bernie Sanders",2020-02-20,0.73,145,0.1832965,0.2758
"9063","Michigan",2020-03-10,"Elizabeth Warren",2020-02-20,0.04,3218,0.1802592,0.1167
"9064","Michigan",2020-03-10,"Amy Klobuchar",2020-02-20,0.02,212,0.01045889,0.0445
"9065","Michigan",2020-03-10,"Pete Buttigieg",2020-02-20,0.04,824,0.06333853,0.1026
"9066","Michigan",2020-03-10,"Tulsi Gabbard",2020-02-20,0.01,1,0.006318477,0.0111
"9067","Michigan",2020-03-10,"Michael Bloomberg",2020-02-20,0.21,477,0.08593925,0.18
"9068","Michigan",2020-03-10,"Joe Biden",2020-02-21,0.1,31,0.2932968,0.1777
"9069","Michigan",2020-03-10,"Bernie Sanders",2020-02-21,0.72,106,0.1835517,0.2852
"9070","Michigan",2020-03-10,"Elizabeth Warren",2020-02-21,0.05,1592,0.1802297,0.1155
"9071","Michigan",2020-03-10,"Amy Klobuchar",2020-02-21,0.02,26,0.01043028,0.0469
"9072","Michigan",2020-03-10,"Pete Buttigieg",2020-02-21,0.03,9,0.06338264,0.1064
"9073","Michigan",2020-03-10,"Tulsi Gabbard",2020-02-21,0.01,0,0.0063814,0.0112
"9074","Michigan",2020-03-10,"Michael Bloomberg",2020-02-21,0.21,0,0.08581107,0.1853
"9075","Michigan",2020-03-10,"Joe Biden",2020-02-22,0.11,871,0.2932968,0.1777
"9076","Michigan",2020-03-10,"Bernie Sanders",2020-02-22,0.79,2153,0.1835517,0.2852
"9077","Michigan",2020-03-10,"Elizabeth Warren",2020-02-22,0.05,2108,0.1802297,0.1155
"9078","Michigan",2020-03-10,"Amy Klobuchar",2020-02-22,0.01,1467,0.01043028,0.0469
"9079","Michigan",2020-03-10,"Pete Buttigieg",2020-02-22,0.02,1563,0.06338264,0.1064
"9080","Michigan",2020-03-10,"Tulsi Gabbard",2020-02-22,0.01,0,0.0063814,0.0112
"9081","Michigan",2020-03-10,"Michael Bloomberg",2020-02-22,0.1,1084,0.08581107,0.1853
"9082","Michigan",2020-03-10,"Joe Biden",2020-02-23,0.12,652,0.2512222,0.1719
"9083","Michigan",2020-03-10,"Bernie Sanders",2020-02-23,0.83,2807,0.2078135,0.2762
"9084","Michigan",2020-03-10,"Elizabeth Warren",2020-02-23,0.04,1235,0.1469043,0.1279
"9085","Michigan",2020-03-10,"Amy Klobuchar",2020-02-23,0.01,1256,0.03734027,0.0605
"9086","Michigan",2020-03-10,"Pete Buttigieg",2020-02-23,0.01,1560,0.07395077,0.1025
"9087","Michigan",2020-03-10,"Tulsi Gabbard",2020-02-23,0.01,0,0.006343067,0.0092
"9088","Michigan",2020-03-10,"Michael Bloomberg",2020-02-23,0.08,267,0.1323587,0.1601
"9089","Michigan",2020-03-10,"Joe Biden",2020-02-24,0.12,223,0.2586988,0.1698
"9090","Michigan",2020-03-10,"Bernie Sanders",2020-02-24,0.8,1180,0.2039787,0.2916
"9091","Michigan",2020-03-10,"Elizabeth Warren",2020-02-24,0.04,244,0.1510293,0.1313
"9092","Michigan",2020-03-10,"Amy Klobuchar",2020-02-24,0.01,124,0.03342157,0.0577
"9093","Michigan",2020-03-10,"Pete Buttigieg",2020-02-24,0.01,433,0.07159859,0.104
"9094","Michigan",2020-03-10,"Tulsi Gabbard",2020-02-24,0.01,0,0.006421461,0.0098
"9095","Michigan",2020-03-10,"Michael Bloomberg",2020-02-24,0.08,473,0.1321209,0.1642
"9096","Michigan",2020-03-10,"Joe Biden",2020-02-25,0.16,460,0.2607067,0.1711
"9097","Michigan",2020-03-10,"Bernie Sanders",2020-02-25,0.77,2768,0.2029457,0.2876
"9098","Michigan",2020-03-10,"Elizabeth Warren",2020-02-25,0.03,382,0.1521629,0.1223
"9099","Michigan",2020-03-10,"Amy Klobuchar",2020-02-25,0.01,317,0.03240326,0.0521
"9100","Michigan",2020-03-10,"Pete Buttigieg",2020-02-25,0.02,1778,0.07105633,0.1023
"9101","Michigan",2020-03-10,"Tulsi Gabbard",2020-02-25,0.01,0,0.006408662,0.0093
"9102","Michigan",2020-03-10,"Michael Bloomberg",2020-02-25,0.1,1339,0.1319579,0.1625
"9103","Michigan",2020-03-10,"Joe Biden",2020-02-26,0.22,2747,0.2602227,0.1728
"9104","Michigan",2020-03-10,"Bernie Sanders",2020-02-26,0.77,928,0.2029154,0.2875
"9105","Michigan",2020-03-10,"Elizabeth Warren",2020-02-26,0.03,565,0.1519616,0.1233
"9106","Michigan",2020-03-10,"Amy Klobuchar",2020-02-26,0.01,856,0.03243037,0.0516
"9107","Michigan",2020-03-10,"Pete Buttigieg",2020-02-26,0.02,1051,0.07125718,0.1016
"9108","Michigan",2020-03-10,"Tulsi Gabbard",2020-02-26,0.01,0,0.006408673,0.0106
"9109","Michigan",2020-03-10,"Michael Bloomberg",2020-02-26,0.09,1600,0.1330323,0.1608
"9110","Michigan",2020-03-10,"Joe Biden",2020-02-27,0.27,2747,0.2645421,0.178
"9111","Michigan",2020-03-10,"Bernie Sanders",2020-02-27,0.67,3068,0.2003629,0.297
"9112","Michigan",2020-03-10,"Elizabeth Warren",2020-02-27,0.03,1994,0.1545173,0.1205
"9113","Michigan",2020-03-10,"Amy Klobuchar",2020-02-27,0.01,1011,0.03041901,0.0507
"9114","Michigan",2020-03-10,"Pete Buttigieg",2020-02-27,0.02,838,0.06997978,0.1013
"9115","Michigan",2020-03-10,"Tulsi Gabbard",2020-02-27,0.01,0,0.006410766,0.0104
"9116","Michigan",2020-03-10,"Michael Bloomberg",2020-02-27,0.04,1503,0.1333006,0.1595
"9117","Michigan",2020-03-10,"Joe Biden",2020-02-28,0.28,962,0.263836,0.1818
"9118","Michigan",2020-03-10,"Bernie Sanders",2020-02-28,0.7,1939,0.200697,0.3036
"9119","Michigan",2020-03-10,"Elizabeth Warren",2020-02-28,0.03,623,0.1536766,0.1213
"9120","Michigan",2020-03-10,"Amy Klobuchar",2020-02-28,0.01,569,0.03091943,0.0511
"9121","Michigan",2020-03-10,"Pete Buttigieg",2020-02-28,0.02,677,0.07015043,0.1018
"9122","Michigan",2020-03-10,"Tulsi Gabbard",2020-02-28,0.01,0,0.01157831,0.0128
"9123","Michigan",2020-03-10,"Michael Bloomberg",2020-02-28,0.03,807,0.1328796,0.1565
"9124","Michigan",2020-03-10,"Joe Biden",2020-02-29,0.29,4810,0.263836,0.1818
"9125","Michigan",2020-03-10,"Bernie Sanders",2020-02-29,0.72,4603,0.200697,0.3036
"9126","Michigan",2020-03-10,"Elizabeth Warren",2020-02-29,0.02,441,0.1536766,0.1213
"9127","Michigan",2020-03-10,"Amy Klobuchar",2020-02-29,0.01,155,0.03091943,0.0511
"9128","Michigan",2020-03-10,"Pete Buttigieg",2020-02-29,0.01,354,0.07015043,0.1018
"9129","Michigan",2020-03-10,"Tulsi Gabbard",2020-02-29,0.01,0,0.01157831,0.0128
"9130","Michigan",2020-03-10,"Michael Bloomberg",2020-02-29,0.05,911,0.1328796,0.1565
"9131","Michigan",2020-03-10,"Joe Biden",2020-03-01,0.36,6692,0.26345,0.1814
"9132","Michigan",2020-03-10,"Bernie Sanders",2020-03-01,0.64,5953,0.2007802,0.3038
"9133","Michigan",2020-03-10,"Elizabeth Warren",2020-03-01,0.01,1495,0.1536406,0.1212
"9134","Michigan",2020-03-10,"Amy Klobuchar",2020-03-01,0.01,2142,0.03084596,0.051
"9135","Michigan",2020-03-10,"Pete Buttigieg",2020-03-01,0.01,3105,0.07026578,0.102
"9136","Michigan",2020-03-10,"Tulsi Gabbard",2020-03-01,0.01,0,0.01167876,0.0129
"9137","Michigan",2020-03-10,"Michael Bloomberg",2020-03-01,0.04,1296,0.1330061,0.1564
"9138","Michigan",2020-03-10,"Joe Biden",2020-03-02,0.39,4927,0.2664267,0.2001
"9139","Michigan",2020-03-10,"Bernie Sanders",2020-03-02,0.6,6938,0.1991147,0.3086
"9140","Michigan",2020-03-10,"Elizabeth Warren",2020-03-02,0.01,5376,0.1553517,0.1254
"9141","Michigan",2020-03-10,"Amy Klobuchar",2020-03-02,0.01,115,0.02917612,0.0467
"9142","Michigan",2020-03-10,"Tulsi Gabbard",2020-03-02,0.01,12,0.01160715,0.0128
"9143","Michigan",2020-03-10,"Michael Bloomberg",2020-03-02,0.01,1638,0.1321762,0.1512
"9144","Michigan",2020-03-10,"Joe Biden",2020-03-03,0.79,17003,0.2659196,0.1997
"9145","Michigan",2020-03-10,"Bernie Sanders",2020-03-03,0.26,20329,0.1987522,0.3083
"9146","Michigan",2020-03-10,"Elizabeth Warren",2020-03-03,0.01,9817,0.154926,0.1251
"9147","Michigan",2020-03-10,"Tulsi Gabbard",2020-03-03,0.01,0,0.01160264,0.0128
"9148","Michigan",2020-03-10,"Michael Bloomberg",2020-03-03,0.01,3871,0.1326366,0.1514
"9149","Michigan",2020-03-10,"Joe Biden",2020-03-04,0.84,83317,0.2628358,0.2601
"9150","Michigan",2020-03-10,"Bernie Sanders",2020-03-04,0.2,62983,0.2090679,0.2546
"9151","Michigan",2020-03-10,"Elizabeth Warren",2020-03-04,0.01,3410,0.1291713,0.1196
"9152","Michigan",2020-03-10,"Tulsi Gabbard",2020-03-04,0.01,0,0.0115564,0.0132
"9153","Michigan",2020-03-10,"Michael Bloomberg",2020-03-04,0.01,97,0.1245365,0.1292
"9154","Michigan",2020-03-10,"Joe Biden",2020-03-05,0.85,65034,0.2689504,0.329
"9155","Michigan",2020-03-10,"Bernie Sanders",2020-03-05,0.17,70596,0.2026394,0.2663
"9156","Michigan",2020-03-10,"Elizabeth Warren",2020-03-05,0.01,101,0.1396266,0.1065
"9157","Michigan",2020-03-10,"Tulsi Gabbard",2020-03-05,0.01,0,0.01097732,0.0115
"9158","Michigan",2020-03-10,"Joe Biden",2020-03-06,0.85,49675,0.2696492,0.3783
"9159","Michigan",2020-03-10,"Bernie Sanders",2020-03-06,0.16,45889,0.2020129,0.3013
"9160","Michigan",2020-03-10,"Tulsi Gabbard",2020-03-06,0.01,0,0.01080049,0.0135
"9161","Michigan",2020-03-10,"Joe Biden",2020-03-07,0.86,28139,0.2697909,0.3784
"9162","Michigan",2020-03-10,"Bernie Sanders",2020-03-07,0.16,28196,0.2020342,0.3013
"9163","Michigan",2020-03-10,"Tulsi Gabbard",2020-03-07,0.01,0,0.01080457,0.0135
"9164","Michigan",2020-03-10,"Joe Biden",2020-03-08,0.9,64154,0.2698569,0.3784
"9165","Michigan",2020-03-10,"Bernie Sanders",2020-03-08,0.11,51123,0.2020092,0.3013
"9166","Michigan",2020-03-10,"Tulsi Gabbard",2020-03-08,0.01,0,0.01081626,0.0135
"9167","Michigan",2020-03-10,"Joe Biden",2020-03-09,0.92,111396,0.5432882,0.5363
"9168","Michigan",2020-03-10,"Bernie Sanders",2020-03-09,0.09,152623,0.3227409,0.3229
"9169","Michigan",2020-03-10,"Tulsi Gabbard",2020-03-09,0.01,0,0.01297288,0.0129
"9170","Michigan",2020-03-10,"Joe Biden",2020-03-10,0.99,373321,0.5634808,0.5533
"9171","Michigan",2020-03-10,"Bernie Sanders",2020-03-10,0.01,437691,0.3174591,0.3187
"9172","Michigan",2020-03-10,"Tulsi Gabbard",2020-03-10,0.01,0,0.01155428,0.0115
"9173","Massachusetts",2020-03-03,"Joe Biden",2019-12-06,0.1,1050,0.2222363,0.2034
"9174","Massachusetts",2020-03-03,"Bernie Sanders",2019-12-06,0.19,853,0.1291164,0.1287
"9175","Massachusetts",2020-03-03,"Elizabeth Warren",2019-12-06,0.55,2001,0.2207136,0.2138
"9176","Massachusetts",2020-03-03,"Amy Klobuchar",2019-12-06,0.02,0,0.01130116,0.0166
"9177","Massachusetts",2020-03-03,"Andrew Yang",2019-12-06,0.03,0,0.006951847,0.0184
"9178","Massachusetts",2020-03-03,"Pete Buttigieg",2019-12-06,0.13,10,0.07492933,0.1161
"9179","Massachusetts",2020-03-03,"Tulsi Gabbard",2019-12-06,0.01,0,0.01315245,0.0165
"9180","Massachusetts",2020-03-03,"Joe Biden",2019-12-07,0.09,31,0.2222363,0.2034
"9181","Massachusetts",2020-03-03,"Bernie Sanders",2019-12-07,0.18,150,0.1291164,0.1287
"9182","Massachusetts",2020-03-03,"Elizabeth Warren",2019-12-07,0.53,1140,0.2207136,0.2138
"9183","Massachusetts",2020-03-03,"Amy Klobuchar",2019-12-07,0.02,61,0.01130116,0.0166
"9184","Massachusetts",2020-03-03,"Andrew Yang",2019-12-07,0.03,6,0.006951847,0.0184
"9185","Massachusetts",2020-03-03,"Pete Buttigieg",2019-12-07,0.14,68,0.07492933,0.1161
"9186","Massachusetts",2020-03-03,"Tulsi Gabbard",2019-12-07,0.01,0,0.01315245,0.0165
"9187","Massachusetts",2020-03-03,"Joe Biden",2019-12-08,0.11,373,0.2222363,0.2034
"9188","Massachusetts",2020-03-03,"Bernie Sanders",2019-12-08,0.2,196,0.1291164,0.1287
"9189","Massachusetts",2020-03-03,"Elizabeth Warren",2019-12-08,0.52,1838,0.2207136,0.2138
"9190","Massachusetts",2020-03-03,"Amy Klobuchar",2019-12-08,0.02,31,0.01130116,0.0166
"9191","Massachusetts",2020-03-03,"Andrew Yang",2019-12-08,0.03,32,0.006951847,0.0184
"9192","Massachusetts",2020-03-03,"Pete Buttigieg",2019-12-08,0.13,31,0.07492933,0.1161
"9193","Massachusetts",2020-03-03,"Tulsi Gabbard",2019-12-08,0.01,0,0.01315245,0.0165
"9194","Massachusetts",2020-03-03,"Joe Biden",2019-12-09,0.1,644,0.2223692,0.2047
"9195","Massachusetts",2020-03-03,"Bernie Sanders",2019-12-09,0.2,275,0.1291662,0.1326
"9196","Massachusetts",2020-03-03,"Elizabeth Warren",2019-12-09,0.52,805,0.2201962,0.2175
"9197","Massachusetts",2020-03-03,"Amy Klobuchar",2019-12-09,0.02,103,0.01135234,0.018
"9198","Massachusetts",2020-03-03,"Andrew Yang",2019-12-09,0.03,103,0.006938636,0.0193
"9199","Massachusetts",2020-03-03,"Pete Buttigieg",2019-12-09,0.15,476,0.0749373,0.114
"9200","Massachusetts",2020-03-03,"Tulsi Gabbard",2019-12-09,0.01,0,0.01307469,0.0144
"9201","Massachusetts",2020-03-03,"Joe Biden",2019-12-10,0.13,1102,0.221471,0.2071
"9202","Massachusetts",2020-03-03,"Bernie Sanders",2019-12-10,0.23,533,0.1299896,0.1309
"9203","Massachusetts",2020-03-03,"Elizabeth Warren",2019-12-10,0.46,4574,0.22338,0.2181
"9204","Massachusetts",2020-03-03,"Amy Klobuchar",2019-12-10,0.02,0,0.01112582,0.0184
"9205","Massachusetts",2020-03-03,"Andrew Yang",2019-12-10,0.03,26,0.006636755,0.0192
"9206","Massachusetts",2020-03-03,"Pete Buttigieg",2019-12-10,0.13,115,0.07477407,0.1131
"9207","Massachusetts",2020-03-03,"Tulsi Gabbard",2019-12-10,0.01,0,0.01305856,0.0157
"9208","Massachusetts",2020-03-03,"Joe Biden",2019-12-11,0.12,361,0.2214686,0.2063
"9209","Massachusetts",2020-03-03,"Bernie Sanders",2019-12-11,0.21,175,0.1299882,0.1306
"9210","Massachusetts",2020-03-03,"Elizabeth Warren",2019-12-11,0.49,1042,0.2233527,0.2211
"9211","Massachusetts",2020-03-03,"Amy Klobuchar",2019-12-11,0.02,75,0.01112917,0.0182
"9212","Massachusetts",2020-03-03,"Andrew Yang",2019-12-11,0.03,597,0.006634561,0.0191
"9213","Massachusetts",2020-03-03,"Pete Buttigieg",2019-12-11,0.12,1169,0.07477537,0.1141
"9214","Massachusetts",2020-03-03,"Tulsi Gabbard",2019-12-11,0.01,0,0.01305115,0.0169
"9215","Massachusetts",2020-03-03,"Joe Biden",2019-12-12,0.12,246,0.2214577,0.2063
"9216","Massachusetts",2020-03-03,"Bernie Sanders",2019-12-12,0.22,457,0.1299871,0.1306
"9217","Massachusetts",2020-03-03,"Elizabeth Warren",2019-12-12,0.5,996,0.2233574,0.2211
"9218","Massachusetts",2020-03-03,"Amy Klobuchar",2019-12-12,0.02,275,0.01113017,0.0182
"9219","Massachusetts",2020-03-03,"Andrew Yang",2019-12-12,0.03,225,0.006635371,0.0191
"9220","Massachusetts",2020-03-03,"Pete Buttigieg",2019-12-12,0.13,203,0.07476851,0.1141
"9221","Massachusetts",2020-03-03,"Tulsi Gabbard",2019-12-12,0.01,0,0.01305081,0.0169
"9222","Massachusetts",2020-03-03,"Joe Biden",2019-12-13,0.12,472,0.2214577,0.2063
"9223","Massachusetts",2020-03-03,"Bernie Sanders",2019-12-13,0.22,468,0.1299871,0.1306
"9224","Massachusetts",2020-03-03,"Elizabeth Warren",2019-12-13,0.48,459,0.2233574,0.2211
"9225","Massachusetts",2020-03-03,"Amy Klobuchar",2019-12-13,0.02,85,0.01113017,0.0182
"9226","Massachusetts",2020-03-03,"Andrew Yang",2019-12-13,0.03,50,0.006635371,0.0191
"9227","Massachusetts",2020-03-03,"Pete Buttigieg",2019-12-13,0.1,509,0.07476851,0.1141
"9228","Massachusetts",2020-03-03,"Tulsi Gabbard",2019-12-13,0.01,0,0.01305081,0.0169
"9229","Massachusetts",2020-03-03,"Joe Biden",2019-12-14,0.12,3,0.2214577,0.2063
"9230","Massachusetts",2020-03-03,"Bernie Sanders",2019-12-14,0.21,3,0.1299871,0.1306
"9231","Massachusetts",2020-03-03,"Elizabeth Warren",2019-12-14,0.48,207,0.2233574,0.2211
"9232","Massachusetts",2020-03-03,"Amy Klobuchar",2019-12-14,0.02,3,0.01113017,0.0182
"9233","Massachusetts",2020-03-03,"Andrew Yang",2019-12-14,0.03,3,0.006635371,0.0191
"9234","Massachusetts",2020-03-03,"Pete Buttigieg",2019-12-14,0.1,2,0.07476851,0.1141
"9235","Massachusetts",2020-03-03,"Tulsi Gabbard",2019-12-14,0.01,0,0.01305081,0.0169
"9236","Massachusetts",2020-03-03,"Joe Biden",2019-12-15,0.15,2449,0.2214879,0.2087
"9237","Massachusetts",2020-03-03,"Bernie Sanders",2019-12-15,0.21,575,0.1300307,0.1323
"9238","Massachusetts",2020-03-03,"Elizabeth Warren",2019-12-15,0.48,296,0.2233446,0.2189
"9239","Massachusetts",2020-03-03,"Amy Klobuchar",2019-12-15,0.02,145,0.01115865,0.0208
"9240","Massachusetts",2020-03-03,"Andrew Yang",2019-12-15,0.03,144,0.00663073,0.0188
"9241","Massachusetts",2020-03-03,"Pete Buttigieg",2019-12-15,0.1,257,0.0747409,0.1114
"9242","Massachusetts",2020-03-03,"Tulsi Gabbard",2019-12-15,0.01,0,0.01307294,0.0183
"9243","Massachusetts",2020-03-03,"Joe Biden",2019-12-16,0.17,765,0.2223692,0.2063
"9244","Massachusetts",2020-03-03,"Bernie Sanders",2019-12-16,0.22,1137,0.1303733,0.1341
"9245","Massachusetts",2020-03-03,"Elizabeth Warren",2019-12-16,0.47,389,0.223549,0.2206
"9246","Massachusetts",2020-03-03,"Amy Klobuchar",2019-12-16,0.02,351,0.01071306,0.0225
"9247","Massachusetts",2020-03-03,"Andrew Yang",2019-12-16,0.03,376,0.007096131,0.0198
"9248","Massachusetts",2020-03-03,"Pete Buttigieg",2019-12-16,0.09,202,0.07527332,0.1138
"9249","Massachusetts",2020-03-03,"Tulsi Gabbard",2019-12-16,0.01,0,0.0135229,0.0166
"9250","Massachusetts",2020-03-03,"Joe Biden",2019-12-17,0.18,151,0.2221388,0.2104
"9251","Massachusetts",2020-03-03,"Bernie Sanders",2019-12-17,0.21,298,0.1302563,0.1394
"9252","Massachusetts",2020-03-03,"Elizabeth Warren",2019-12-17,0.4,772,0.2237106,0.2164
"9253","Massachusetts",2020-03-03,"Amy Klobuchar",2019-12-17,0.03,4154,0.01075471,0.0221
"9254","Massachusetts",2020-03-03,"Andrew Yang",2019-12-17,0.03,210,0.007016351,0.0223
"9255","Massachusetts",2020-03-03,"Pete Buttigieg",2019-12-17,0.09,1207,0.07538059,0.1125
